Presentation Data
SampleTime, PercentMoisture
Time: 1469793777, Moistures: 0.67, 12.12, 49.07, 0.00, 24.27, 0.91, 1.50, Rain: 0.01
Time: 1469793782, Moistures: 0.29, 13.00, 49.61, 0.00, 23.28, 1.11, 1.58, Rain: 0.01
Time: 1469793787, Moistures: 0.29, 12.34, 49.07, 0.00, 23.28, 0.70, 1.70, Rain: 0.01
Time: 1469793792, Moistures: 0.29, 13.07, 49.07, 0.00, 23.28, 0.70, 1.70, Rain: 0.01
Time: 1469793797, Moistures: 0.59, 12.41, 49.23, 0.00, 24.83, 1.14, 1.55, Rain: 0.01
Time: 1469793802, Moistures: 0.35, 12.12, 48.92, 0.00, 23.56, 0.70, 1.76, Rain: 0.01
Time: 1469793807, Moistures: 0.35, 12.41, 48.84, 0.00, 23.14, 0.76, 2.08, Rain: 0.01
Time: 1469793812, Moistures: 0.29, 12.27, 48.76, 0.00, 23.28, 0.56, 2.02, Rain: 0.01
Time: 1469793817, Moistures: 0.56, 12.12, 48.92, 0.00, 23.56, 0.94, 1.76, Rain: 0.01
Time: 1469793822, Moistures: 0.41, 12.12, 49.15, 0.00, 24.41, 0.97, 1.76, Rain: 0.01
Time: 1469793827, Moistures: 0.35, 12.27, 49.15, 0.00, 23.84, 0.88, 1.94, Rain: 0.01
Time: 1469793832, Moistures: 0.38, 12.27, 49.30, 0.00, 25.54, 1.09, 1.79, Rain: 0.01
Time: 1469793837, Moistures: 0.62, 12.27, 49.07, 0.00, 24.69, 0.73, 1.91, Rain: 0.01
Time: 1469793842, Moistures: 0.35, 12.71, 49.92, 0.00, 25.82, 1.06, 1.96, Rain: 0.01
Time: 1469793847, Moistures: 0.41, 12.34, 49.00, 0.00, 24.55, 0.73, 2.17, Rain: 0.01
Time: 1469793852, Moistures: 0.32, 13.15, 49.77, 0.00, 24.83, 0.82, 2.08, Rain: 0.01
Time: 1469793857, Moistures: 0.50, 12.34, 49.23, 0.00, 24.83, 0.85, 2.08, Rain: 0.01
Time: 1469793862, Moistures: 0.41, 12.56, 49.15, 0.00, 25.68, 0.88, 2.23, Rain: 0.01
Time: 1469793867, Moistures: 0.29, 12.41, 49.54, 0.00, 24.69, 0.79, 2.23, Rain: 0.01
Time: 1469793872, Moistures: 0.32, 13.15, 0.00, 0.00, 23.70, 0.47, 2.58, Rain: 0.01
Time: 1469793877, Moistures: 0.29, 12.93, 0.00, 0.00, 25.25, 0.79, 2.38, Rain: 0.01
Time: 1469793882, Moistures: 0.38, 12.71, 0.00, 0.00, 25.11, 1.06, 2.58, Rain: 0.01
Time: 1469793887, Moistures: 0.26, 12.49, 0.00, 0.00, 24.83, 0.26, 2.64, Rain: 0.01
Time: 1469793892, Moistures: 0.56, 11.97, 49.07, 0.00, 25.40, 0.70, 2.67, Rain: 0.01
Time: 1469793897, Moistures: 0.35, 12.27, 49.46, 0.00, 25.25, 1.00, 2.52, Rain: 0.01
Time: 1469793902, Moistures: 0.29, 12.71, 49.61, 0.00, 26.10, 0.85, 2.49, Rain: 0.01
Time: 1469793907, Moistures: 0.41, 12.27, 49.07, 0.00, 25.25, 0.65, 2.84, Rain: 0.01
Time: 1469793912, Moistures: 0.35, 12.27, 49.38, 0.00, 25.82, 0.82, 2.67, Rain: 0.01
Time: 1469793917, Moistures: 0.47, 12.12, 49.15, 0.00, 26.10, 0.73, 2.55, Rain: 0.01
Time: 1469793922, Moistures: 0.38, 12.41, 49.84, 0.00, 27.23, 0.91, 2.58, Rain: 0.01
Time: 1469793927, Moistures: 0.29, 12.41, 49.61, 0.00, 26.81, 0.85, 2.55, Rain: 0.01
Time: 1469793932, Moistures: 0.44, 12.19, 49.15, 0.00, 26.52, 0.67, 2.84, Rain: 0.01
Time: 1469793937, Moistures: 0.38, 12.49, 49.38, 0.00, 26.95, 0.67, 3.02, Rain: 0.01
Time: 1469793942, Moistures: 0.65, 12.19, 49.30, 0.00, 27.23, 0.91, 2.67, Rain: 0.01
Time: 1469793947, Moistures: 0.29, 13.07, 50.00, 0.00, 28.36, 0.94, 2.70, Rain: 0.01
Time: 1469793952, Moistures: 0.47, 12.27, 49.54, 0.00, 27.09, 0.79, 2.87, Rain: 0.01
Time: 1469793957, Moistures: 0.38, 12.56, 50.00, 0.00, 27.65, 0.70, 2.79, Rain: 0.01
Time: 1469793962, Moistures: 0.56, 12.12, 49.38, 0.00, 28.22, 0.73, 2.93, Rain: 0.01
Time: 1469793967, Moistures: 0.41, 12.27, 49.77, 0.00, 28.07, 0.91, 2.82, Rain: 0.01
Time: 1469793972, Moistures: 0.38, 12.34, 49.69, 0.00, 27.37, 0.70, 2.96, Rain: 0.01
Time: 1469793977, Moistures: 0.32, 12.34, 49.69, 0.00, 29.34, 1.14, 2.84, Rain: 0.01
Time: 1469793982, Moistures: 0.41, 12.19, 49.46, 0.00, 28.07, 0.88, 3.05, Rain: 0.01
Time: 1469793987, Moistures: 0.29, 13.00, 0.00, 0.00, 27.93, 0.88, 2.99, Rain: 0.01
Time: 1469793992, Moistures: 0.29, 12.49, 49.38, 0.00, 28.92, 0.70, 3.02, Rain: 0.01
Time: 1469793997, Moistures: 0.29, 12.63, 0.00, 0.00, 28.36, 1.06, 3.37, Rain: 0.01
Time: 1469794002, Moistures: 0.32, 12.34, 49.69, 0.00, 29.63, 1.09, 3.05, Rain: 0.01
Time: 1469794007, Moistures: 0.35, 12.34, 49.84, 0.00, 28.92, 1.11, 3.23, Rain: 0.01
Time: 1469794012, Moistures: 0.53, 12.12, 49.61, 0.00, 28.50, 0.85, 3.23, Rain: 0.01
Time: 1469794017, Moistures: 0.29, 12.78, 0.00, 0.00, 28.92, 0.82, 3.34, Rain: 0.01
Time: 1469794022, Moistures: 0.41, 12.56, 0.00, 0.00, 29.06, 1.23, 3.17, Rain: 0.01
Time: 1469794027, Moistures: 0.59, 12.12, 49.54, 0.00, 28.92, 0.79, 3.23, Rain: 0.01
Time: 1469794032, Moistures: 0.41, 12.63, 49.77, 0.00, 29.63, 0.70, 3.52, Rain: 0.01
Time: 1469794037, Moistures: 0.53, 12.19, 49.84, 0.00, 29.77, 1.17, 3.17, Rain: 0.01
Time: 1469794042, Moistures: 0.67, 12.19, 49.77, 0.00, 29.48, 0.73, 3.40, Rain: 0.01
Time: 1469794047, Moistures: 0.50, 12.41, 50.00, 0.00, 30.19, 1.09, 3.26, Rain: 0.01
Time: 1469794052, Moistures: 0.41, 12.63, 0.00, 0.00, 30.89, 1.14, 3.31, Rain: 0.01
Time: 1469794057, Moistures: 0.50, 12.41, 0.00, 0.00, 30.47, 0.76, 3.67, Rain: 0.01
Time: 1469794062, Moistures: 0.62, 12.12, 0.00, 0.00, 31.88, 0.91, 3.40, Rain: 0.01
Time: 1469794067, Moistures: 0.35, 12.85, 0.00, 0.00, 30.89, 0.97, 3.40, Rain: 0.01
Time: 1469794072, Moistures: 0.32, 12.34, 0.00, 0.00, 30.75, 0.70, 3.78, Rain: 0.01
Time: 1469794077, Moistures: 0.29, 12.63, 0.00, 0.00, 30.89, 0.79, 3.70, Rain: 0.01
Time: 1469794082, Moistures: 0.67, 12.19, 0.00, 0.00, 31.18, 0.88, 3.72, Rain: 0.01
Time: 1469794087, Moistures: 0.41, 12.56, 50.00, 0.00, 31.18, 0.82, 3.70, Rain: 0.01
Time: 1469794092, Moistures: 0.53, 12.19, 49.38, 0.00, 31.18, 0.97, 3.67, Rain: 0.01
Time: 1469794097, Moistures: 0.67, 12.19, 49.69, 0.00, 31.74, 0.62, 3.78, Rain: 0.01
Time: 1469794102, Moistures: 0.29, 13.07, 0.00, 0.00, 31.46, 0.79, 3.87, Rain: 0.01
Time: 1469794107, Moistures: 0.41, 12.27, 0.00, 0.00, 33.57, 0.85, 3.99, Rain: 0.01
Time: 1469794112, Moistures: 0.32, 12.78, 0.00, 0.00, 32.16, 1.20, 3.96, Rain: 0.01
Time: 1469794117, Moistures: 0.38, 12.56, 0.00, 0.00, 33.71, 1.11, 3.99, Rain: 0.01
Time: 1469794122, Moistures: 0.35, 12.41, 0.00, 0.00, 32.02, 0.73, 4.08, Rain: 0.01
Time: 1469794127, Moistures: 0.47, 12.27, 0.00, 0.00, 32.02, 0.79, 4.28, Rain: 0.01
Time: 1469794132, Moistures: 0.29, 13.07, 0.00, 0.00, 32.02, 0.73, 4.22, Rain: 0.01
Time: 1469794137, Moistures: 0.56, 12.34, 0.00, 0.00, 32.59, 0.82, 4.40, Rain: 0.01
Time: 1469794142, Moistures: 0.67, 12.12, 0.00, 0.00, 34.00, 0.85, 4.16, Rain: 0.01
Time: 1469794147, Moistures: 0.35, 12.34, 0.00, 0.00, 32.59, 0.85, 4.40, Rain: 0.01
Time: 1469794152, Moistures: 0.41, 12.56, 0.00, 0.00, 34.28, 1.11, 4.16, Rain: 0.01
Time: 1469794157, Moistures: 0.65, 12.12, 0.00, 0.00, 33.15, 0.82, 4.60, Rain: 0.01
Time: 1469794162, Moistures: 0.59, 12.12, 0.00, 0.00, 34.00, 0.82, 4.63, Rain: 0.01
Time: 1469794167, Moistures: 0.26, 13.07, 0.00, 0.00, 33.29, 0.94, 4.43, Rain: 0.01
Time: 1469794172, Moistures: 0.62, 12.19, 0.00, 0.00, 34.14, 0.88, 4.72, Rain: 0.01
Time: 1469794177, Moistures: 0.41, 12.49, 0.00, 0.00, 33.01, 0.70, 4.66, Rain: 0.01
Time: 1469794182, Moistures: 0.67, 12.12, 0.00, 0.00, 35.55, 0.79, 4.75, Rain: 0.01
Time: 1469794187, Moistures: 0.67, 12.19, 0.00, 0.00, 34.56, 0.94, 4.78, Rain: 0.01
Time: 1469794192, Moistures: 0.26, 13.07, 0.00, 0.00, 33.29, 0.76, 4.69, Rain: 0.01
Time: 1469794197, Moistures: 0.29, 12.78, 0.00, 0.00, 35.55, 0.65, 4.52, Rain: 0.01
Time: 1469794202, Moistures: 0.29, 12.93, 0.00, 0.00, 35.69, 1.06, 4.57, Rain: 0.01
Time: 1469794207, Moistures: 0.41, 12.19, 0.00, 0.00, 34.70, 0.85, 4.84, Rain: 0.01
Time: 1469794212, Moistures: 0.32, 12.93, 0.00, 0.00, 35.41, 1.00, 4.66, Rain: 0.01
Time: 1469794217, Moistures: 0.23, 12.93, 0.00, 0.00, 34.14, 0.97, 4.72, Rain: 0.01
Time: 1469794222, Moistures: 0.29, 12.56, 0.00, 0.00, 35.69, 1.20, 4.66, Rain: 0.01
Time: 1469794227, Moistures: 0.26, 13.00, 0.00, 0.00, 35.69, 1.03, 4.66, Rain: 0.01
Time: 1469794232, Moistures: 0.26, 12.78, 0.00, 0.00, 35.41, 1.61, 4.60, Rain: 0.01
Time: 1469794237, Moistures: 0.29, 12.78, 0.00, 0.00, 35.97, 1.14, 4.69, Rain: 0.01
Time: 1469794242, Moistures: 0.26, 13.00, 0.00, 0.00, 34.84, 0.97, 4.75, Rain: 0.01
Time: 1469794247, Moistures: 0.35, 12.41, 0.00, 0.00, 34.56, 0.94, 5.13, Rain: 0.01
Time: 1469794252, Moistures: 0.44, 12.34, 0.00, 0.00, 34.42, 0.79, 4.93, Rain: 0.01
Time: 1469794257, Moistures: 0.38, 12.41, 0.00, 0.00, 34.70, 0.67, 5.16, Rain: 0.01
Time: 1469794262, Moistures: 0.35, 12.34, 0.00, 0.00, 34.98, 0.88, 4.93, Rain: 0.01
Time: 1469794267, Moistures: 0.67, 12.27, 0.00, 0.00, 36.11, 0.97, 5.31, Rain: 0.01
Time: 1469794272, Moistures: 0.26, 13.07, 0.00, 0.00, 35.41, 0.85, 4.96, Rain: 0.01
Time: 1469794277, Moistures: 0.67, 12.27, 0.00, 0.00, 36.39, 0.82, 5.37, Rain: 0.01
Time: 1469794282, Moistures: 0.35, 12.85, 0.00, 0.00, 35.97, 1.17, 4.96, Rain: 0.01
Time: 1469794287, Moistures: 0.38, 12.56, 0.00, 0.00, 37.38, 0.94, 5.07, Rain: 0.01
Time: 1469794292, Moistures: 0.29, 13.22, 0.00, 0.00, 35.69, 0.85, 5.07, Rain: 0.01
Time: 1469794297, Moistures: 0.41, 12.27, 0.00, 0.00, 36.82, 0.79, 5.40, Rain: 0.01
Time: 1469794302, Moistures: 0.67, 12.27, 0.00, 0.00, 36.82, 0.79, 5.40, Rain: 0.01
Time: 1469794307, Moistures: 0.26, 13.15, 0.00, 0.00, 36.39, 1.26, 5.07, Rain: 0.01
Time: 1469794312, Moistures: 0.65, 12.19, 0.00, 0.00, 37.24, 0.79, 5.51, Rain: 0.01
Time: 1469794317, Moistures: 0.23, 13.07, 0.00, 0.00, 35.97, 0.88, 5.16, Rain: 0.01
Time: 1469794322, Moistures: 0.53, 12.34, 0.00, 0.00, 36.11, 0.79, 5.48, Rain: 0.01
Time: 1469794327, Moistures: 0.56, 12.19, 0.00, 0.00, 36.39, 0.79, 5.31, Rain: 0.01
Time: 1469794332, Moistures: 0.35, 12.78, 0.00, 0.00, 38.09, 0.85, 5.34, Rain: 0.01
Time: 1469794337, Moistures: 0.38, 12.49, 0.00, 0.00, 36.82, 0.82, 5.63, Rain: 0.01
Time: 1469794342, Moistures: 0.32, 13.00, 0.00, 0.00, 36.96, 1.32, 5.37, Rain: 0.01
Time: 1469794347, Moistures: 0.35, 12.85, 0.00, 0.00, 36.96, 1.06, 5.31, Rain: 0.01
Time: 1469794352, Moistures: 0.29, 13.15, 0.00, 0.00, 37.52, 1.32, 5.34, Rain: 0.01
Time: 1469794357, Moistures: 0.32, 13.00, 0.00, 0.00, 39.07, 1.11, 5.43, Rain: 0.01
Time: 1469794362, Moistures: 0.29, 13.15, 0.00, 0.00, 36.96, 1.38, 5.34, Rain: 0.01
Time: 1469794367, Moistures: 0.41, 12.34, 0.00, 0.00, 37.94, 1.03, 5.48, Rain: 0.01
Time: 1469794372, Moistures: 0.29, 12.85, 0.00, 0.00, 39.21, 1.03, 5.43, Rain: 0.01
Time: 1469794377, Moistures: 0.67, 12.27, 0.00, 0.00, 37.10, 0.85, 5.78, Rain: 0.01
Time: 1469794382, Moistures: 0.67, 12.34, 0.00, 0.00, 37.38, 0.53, 5.72, Rain: 0.01
Time: 1469794387, Moistures: 0.41, 12.49, 0.00, 0.00, 38.23, 0.35, 5.84, Rain: 0.01
Time: 1469794392, Moistures: 0.56, 12.41, 0.00, 0.00, 39.50, 1.09, 5.89, Rain: 0.01
Time: 1469794397, Moistures: 0.44, 12.49, 0.00, 0.00, 37.66, 1.20, 5.63, Rain: 0.01
Time: 1469794402, Moistures: 0.29, 12.78, 0.00, 0.00, 39.07, 1.17, 5.57, Rain: 0.01
Time: 1469794407, Moistures: 0.44, 12.49, 0.00, 0.00, 38.09, 0.97, 5.54, Rain: 0.01
Time: 1469794412, Moistures: 0.29, 12.85, 0.00, 0.00, 40.04, 0.91, 5.72, Rain: 0.01
Time: 1469794417, Moistures: 0.44, 12.49, 0.00, 0.00, 37.66, 0.91, 5.60, Rain: 0.01
Time: 1469794422, Moistures: 0.47, 12.41, 0.00, 0.00, 38.23, 1.00, 5.66, Rain: 0.01
Time: 1469794427, Moistures: 0.29, 13.15, 0.00, 0.00, 39.21, 0.97, 5.63, Rain: 0.01
Time: 1469794432, Moistures: 0.59, 12.41, 0.00, 0.00, 39.21, 0.91, 5.72, Rain: 0.01
Time: 1469794437, Moistures: 0.32, 12.49, 0.00, 0.00, 38.09, 1.20, 5.63, Rain: 0.01
Time: 1469794442, Moistures: 0.35, 12.78, 0.00, 0.00, 38.65, 0.82, 6.07, Rain: 0.01
Time: 1469794447, Moistures: 0.29, 12.71, 0.00, 0.00, 39.78, 0.94, 6.07, Rain: 0.01
Time: 1469794452, Moistures: 0.26, 13.07, 0.00, 0.00, 40.04, 1.17, 5.72, Rain: 0.01
Time: 1469794457, Moistures: 0.26, 13.15, 0.00, 0.00, 37.94, 1.11, 5.81, Rain: 0.01
Time: 1469794462, Moistures: 0.38, 13.15, 0.00, 0.00, 37.52, 1.20, 5.81, Rain: 0.01
Time: 1469794467, Moistures: 0.26, 13.15, 0.00, 0.00, 37.52, 1.09, 5.92, Rain: 0.01
Time: 1469794472, Moistures: 0.35, 12.71, 0.00, 0.00, 33.43, 0.88, 6.16, Rain: 0.01
Time: 1469794477, Moistures: 0.41, 13.15, 0.00, 0.00, 31.46, 1.06, 5.92, Rain: 0.01
Time: 1469794482, Moistures: 0.38, 13.22, 0.00, 0.00, 29.63, 1.11, 5.87, Rain: 0.01
Time: 1469794487, Moistures: 0.53, 12.56, 0.00, 0.00, 27.65, 1.06, 5.92, Rain: 0.01
Time: 1469794492, Moistures: 0.35, 12.63, 0.00, 0.00, 27.23, 1.11, 5.89, Rain: 0.01
Time: 1469794497, Moistures: 0.41, 12.56, 49.61, 0.00, 25.54, 1.32, 5.81, Rain: 0.01
Time: 1469794502, Moistures: 0.29, 12.56, 49.38, 0.00, 21.87, 1.20, 5.78, Rain: 0.01
Time: 1469794507, Moistures: 0.32, 13.15, 49.38, 0.00, 19.47, 0.88, 5.75, Rain: 0.01
Time: 1469794512, Moistures: 0.38, 12.41, 47.14, 0.00, 14.90, 1.23, 5.78, Rain: 0.01
Time: 1469794517, Moistures: 0.38, 12.41, 45.68, 0.00, 13.00, 0.97, 6.10, Rain: 0.01
Time: 1469794522, Moistures: 0.35, 13.15, 45.14, 0.00, 10.65, 0.85, 5.92, Rain: 0.01
Time: 1469794527, Moistures: 0.38, 13.07, 44.44, 0.00, 10.59, 0.97, 5.89, Rain: 0.01
Time: 1469794532, Moistures: 0.38, 12.49, 42.97, 0.00, 10.56, 1.26, 5.66, Rain: 0.01
Time: 1469794537, Moistures: 0.70, 12.34, 40.66, 0.00, 9.62, 1.32, 5.60, Rain: 0.01
Time: 1469794542, Moistures: 0.70, 12.34, 40.20, 0.00, 8.24, 1.00, 5.81, Rain: 0.01
Time: 1469794547, Moistures: 0.67, 12.41, 39.92, 0.00, 7.42, 1.09, 5.87, Rain: 0.01
Time: 1469794552, Moistures: 0.62, 12.49, 39.78, 0.00, 6.28, 0.76, 5.57, Rain: 0.01
Time: 1469794557, Moistures: 0.32, 12.93, 35.69, 0.00, 5.78, 1.32, 5.37, Rain: 0.01
Time: 1469794562, Moistures: 0.29, 12.71, 34.14, 0.00, 5.54, 0.97, 5.31, Rain: 0.01
Time: 1469794567, Moistures: 0.29, 12.63, 33.15, 0.00, 5.43, 0.97, 5.25, Rain: 0.01
Time: 1469794572, Moistures: 0.53, 12.63, 33.86, 0.00, 4.81, 1.03, 5.57, Rain: 0.01
Time: 1469794577, Moistures: 0.50, 13.22, 32.45, 0.00, 4.46, 0.88, 5.19, Rain: 0.01
Time: 1469794582, Moistures: 0.38, 13.22, 31.46, 0.00, 4.40, 0.85, 5.10, Rain: 0.01
Time: 1469794587, Moistures: 0.70, 12.41, 30.19, 0.00, 4.34, 1.11, 5.34, Rain: 0.01
Time: 1469794592, Moistures: 0.41, 12.41, 29.34, 0.00, 4.28, 1.23, 5.34, Rain: 0.01
Time: 1469794597, Moistures: 0.38, 13.29, 29.06, 0.00, 3.96, 0.97, 5.04, Rain: 0.01
Time: 1469794602, Moistures: 0.35, 12.56, 28.50, 0.00, 3.75, 1.03, 5.31, Rain: 0.01
Time: 1469794607, Moistures: 0.32, 12.63, 27.93, 0.00, 3.81, 1.00, 5.07, Rain: 0.01
Time: 1469794612, Moistures: 0.35, 13.22, 27.65, 0.00, 4.11, 1.29, 4.90, Rain: 0.01
Time: 1469794617, Moistures: 0.38, 12.41, 28.78, 0.00, 3.61, 0.94, 4.72, Rain: 0.01
Time: 1469794622, Moistures: 0.26, 12.78, 26.95, 0.00, 3.70, 0.91, 4.78, Rain: 0.01
Time: 1469794627, Moistures: 0.59, 13.15, 26.81, 0.00, 3.96, 1.26, 4.78, Rain: 0.01
Time: 1469794632, Moistures: 0.35, 13.07, 26.24, 0.00, 3.84, 1.17, 4.93, Rain: 0.01
Time: 1469794637, Moistures: 0.32, 12.49, 26.52, 0.00, 3.61, 0.94, 4.63, Rain: 0.01
Time: 1469794642, Moistures: 0.53, 13.07, 25.82, 0.00, 3.26, 1.29, 4.63, Rain: 0.01
Time: 1469794647, Moistures: 0.29, 12.56, 26.10, 0.00, 3.34, 0.97, 4.75, Rain: 0.01
Time: 1469794652, Moistures: 0.59, 13.29, 25.40, 0.00, 3.28, 0.94, 4.63, Rain: 0.01
Time: 1469794657, Moistures: 0.44, 12.49, 25.68, 0.00, 3.70, 1.09, 4.69, Rain: 0.01
Time: 1469794662, Moistures: 0.41, 12.41, 26.52, 0.00, 3.02, 0.91, 4.46, Rain: 0.01
Time: 1469794667, Moistures: 0.67, 13.00, 24.97, 0.00, 3.11, 0.91, 4.46, Rain: 0.01
Time: 1469794672, Moistures: 0.56, 13.29, 24.69, 0.00, 3.23, 0.94, 4.55, Rain: 0.01
Time: 1469794677, Moistures: 0.29, 12.41, 25.54, 0.00, 2.90, 1.00, 4.40, Rain: 0.01
Time: 1469794682, Moistures: 0.32, 12.71, 24.97, 0.00, 3.08, 0.97, 4.37, Rain: 0.01
Time: 1469794687, Moistures: 0.32, 12.49, 26.38, 0.00, 2.99, 1.26, 4.40, Rain: 0.01
Time: 1469794692, Moistures: 0.62, 13.29, 24.27, 0.00, 2.96, 0.97, 4.34, Rain: 0.01
Time: 1469794697, Moistures: 0.32, 12.41, 25.96, 0.00, 3.08, 1.23, 4.66, Rain: 0.01
Time: 1469794702, Moistures: 0.65, 13.00, 24.41, 0.00, 2.90, 1.03, 4.25, Rain: 0.01
Time: 1469794707, Moistures: 0.44, 12.56, 24.27, 0.00, 3.02, 1.00, 4.22, Rain: 0.01
Time: 1469794712, Moistures: 0.29, 12.41, 24.97, 0.00, 3.23, 1.09, 4.40, Rain: 0.01
Time: 1469794717, Moistures: 0.32, 12.63, 25.54, 0.00, 2.84, 1.26, 4.46, Rain: 0.01
Time: 1469794722, Moistures: 0.35, 12.41, 24.69, 0.00, 3.17, 0.85, 4.08, Rain: 0.01
Time: 1469794727, Moistures: 0.47, 12.78, 24.41, 0.00, 2.87, 1.29, 4.31, Rain: 0.01
Time: 1469794732, Moistures: 0.67, 13.29, 23.42, 0.00, 2.64, 0.94, 4.13, Rain: 0.01
Time: 1469794737, Moistures: 0.29, 12.41, 25.25, 0.00, 2.76, 1.11, 4.25, Rain: 0.01
Time: 1469794742, Moistures: 0.41, 12.49, 23.56, 0.00, 2.70, 0.97, 4.46, Rain: 0.01
Time: 1469794747, Moistures: 0.53, 13.07, 23.70, 0.00, 2.73, 1.11, 4.40, Rain: 0.01
Time: 1469794752, Moistures: 0.70, 13.22, 23.00, 0.00, 2.61, 1.29, 4.31, Rain: 0.01
Time: 1469794757, Moistures: 0.53, 13.00, 25.11, 0.00, 2.67, 1.06, 4.02, Rain: 0.01
Time: 1469794762, Moistures: 0.32, 12.34, 23.99, 0.00, 2.58, 1.03, 4.08, Rain: 0.01
Time: 1469794767, Moistures: 0.35, 12.41, 23.56, 0.00, 2.49, 0.67, 4.05, Rain: 0.01
Time: 1469794772, Moistures: 0.35, 12.56, 24.97, 0.00, 2.79, 1.00, 4.02, Rain: 0.01
Time: 1469794777, Moistures: 0.32, 12.41, 23.42, 0.00, 2.49, 1.09, 4.28, Rain: 0.01
Time: 1469794782, Moistures: 0.53, 12.56, 24.55, 0.00, 2.58, 0.91, 4.02, Rain: 0.01
Time: 1469794787, Moistures: 0.62, 12.63, 24.41, 0.00, 2.79, 1.09, 4.05, Rain: 0.01
Time: 1469794792, Moistures: 0.67, 12.93, 24.41, 49.92, 2.79, 1.14, 3.81, Rain: 0.01
Time: 1469794797, Moistures: 0.41, 12.56, 22.43, 49.46, 2.52, 1.00, 3.99, Rain: 0.01
Time: 1469794802, Moistures: 0.35, 12.41, 24.69, 50.00, 2.82, 1.06, 3.90, Rain: 0.01
Time: 1469794807, Moistures: 0.29, 12.34, 22.86, 49.30, 2.73, 0.79, 4.11, Rain: 0.01
Time: 1469794812, Moistures: 0.70, 13.22, 23.42, 49.23, 2.46, 1.17, 3.99, Rain: 0.01
Time: 1469794817, Moistures: 0.32, 12.34, 22.86, 48.84, 2.49, 1.26, 4.05, Rain: 0.01
Time: 1469794822, Moistures: 0.44, 13.29, 23.84, 49.15, 2.87, 0.94, 3.87, Rain: 0.01
Time: 1469794827, Moistures: 0.44, 13.07, 24.27, 49.38, 2.79, 0.94, 3.87, Rain: 0.01
Time: 1469794832, Moistures: 0.47, 12.49, 22.72, 48.92, 2.46, 0.91, 3.99, Rain: 0.01
Time: 1469794837, Moistures: 0.53, 12.63, 24.13, 49.23, 2.61, 0.97, 3.78, Rain: 0.01
Time: 1469794842, Moistures: 0.35, 12.56, 22.15, 48.15, 2.26, 1.23, 3.75, Rain: 0.01
Time: 1469794847, Moistures: 0.67, 12.93, 23.56, 48.84, 2.55, 1.00, 3.81, Rain: 0.01
Time: 1469794852, Moistures: 0.59, 12.34, 22.43, 48.22, 2.43, 1.14, 4.02, Rain: 0.01
Time: 1469794857, Moistures: 0.70, 12.93, 23.84, 48.69, 2.35, 1.09, 3.93, Rain: 0.01
Time: 1469794862, Moistures: 0.67, 12.85, 23.28, 48.69, 2.26, 1.09, 3.90, Rain: 0.01
Time: 1469794867, Moistures: 0.38, 13.22, 22.58, 47.99, 2.38, 0.97, 3.96, Rain: 0.01
Time: 1469794872, Moistures: 0.44, 13.07, 23.84, 48.69, 2.26, 1.20, 3.99, Rain: 0.01
Time: 1469794877, Moistures: 0.67, 12.71, 22.58, 46.76, 2.20, 1.17, 3.52, Rain: 0.01
Time: 1469794882, Moistures: 0.70, 12.71, 23.70, 46.29, 2.14, 1.41, 3.64, Rain: 0.01
Time: 1469794887, Moistures: 0.70, 12.56, 23.14, 45.06, 2.23, 1.26, 3.72, Rain: 0.01
Time: 1469794892, Moistures: 0.38, 13.00, 22.58, 43.28, 2.14, 1.29, 3.52, Rain: 0.01
Time: 1469794897, Moistures: 0.29, 12.63, 22.43, 42.90, 2.49, 1.11, 3.61, Rain: 0.01
Time: 1469794902, Moistures: 0.70, 12.71, 22.72, 42.59, 2.17, 1.47, 3.49, Rain: 0.01
Time: 1469794907, Moistures: 0.41, 13.37, 23.84, 42.82, 2.17, 1.35, 3.49, Rain: 0.01
Time: 1469794912, Moistures: 0.32, 13.00, 23.70, 41.97, 2.17, 1.38, 3.49, Rain: 0.01
Time: 1469794917, Moistures: 0.35, 13.29, 23.42, 41.97, 2.17, 1.17, 3.49, Rain: 0.01
Time: 1469794922, Moistures: 0.53, 12.49, 22.15, 41.59, 2.58, 0.91, 3.61, Rain: 0.01
Time: 1469794927, Moistures: 0.32, 13.15, 23.56, 41.82, 2.17, 1.00, 3.46, Rain: 0.01
Time: 1469794932, Moistures: 0.41, 12.71, 23.56, 41.28, 2.08, 1.17, 3.49, Rain: 0.01
Time: 1469794937, Moistures: 0.56, 12.41, 22.29, 41.05, 2.20, 0.62, 3.55, Rain: 0.01
Time: 1469794942, Moistures: 0.35, 13.29, 23.00, 40.89, 2.17, 0.79, 3.67, Rain: 0.01
Time: 1469794947, Moistures: 0.41, 13.07, 22.29, 40.89, 2.17, 0.88, 3.75, Rain: 0.01
Time: 1469794952, Moistures: 0.32, 12.63, 22.29, 41.51, 2.08, 1.41, 3.40, Rain: 0.01
Time: 1469794957, Moistures: 0.44, 12.63, 21.17, 40.58, 2.49, 1.09, 3.49, Rain: 0.01
Time: 1469794962, Moistures: 0.35, 13.22, 23.00, 40.35, 2.17, 1.06, 3.70, Rain: 0.01
Time: 1469794967, Moistures: 0.41, 12.56, 21.87, 41.20, 2.05, 1.09, 3.37, Rain: 0.01
Time: 1469794972, Moistures: 0.65, 12.27, 21.59, 40.97, 2.05, 1.11, 3.28, Rain: 0.01
Time: 1469794977, Moistures: 0.41, 12.85, 21.31, 40.12, 2.26, 0.82, 3.58, Rain: 0.01
